mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,Emotion_Description
[-640.1227     190.26186     16.176119    -6.8341303    8.206601   -2.1898959   -7.4093127   -9.688843   -11.766872   -11.166864  -10.577413   -10.48016     -9.736627 ],[0.17688988 0.2525361  0.12064776 0.21976376 0.47296774 0.25004998 0.33680993 0.22046766 0.41440812 0.27824074 0.16638888 0.30255905],[25.68781203 21.72774109 26.37262565 28.7151425  28.43451208 22.58777124 42.41253226],123.046875,0.002085235,4
[-636.4739     174.63634     15.70169     -5.9803667    7.204005   -2.072595    -6.307192    -6.95549     -8.775169    -7.6434937   -6.756055    -7.6318555   -8.030534 ],[0.18491884 0.3227527  0.12776987 0.26823273 0.5989482  0.24014492 0.21308781 0.15334402 0.32369575 0.3400337  0.19185251 0.2845058 ],[27.03199094 22.82141397 26.57095837 28.79659494 28.11758907 22.48340888 42.4834809 ],123.046875,0.002883497,4
[-592.79504    185.32431      2.4027772   -2.8392284    1.7555654  -10.823187    -7.7047925  -11.336718   -13.913164   -11.435269   -9.7291975   -9.506426    -7.71569  ],[0.13702118 0.18367825 0.12843354 0.3258511  0.21396293 0.1766179 0.49652234 0.19701338 0.31797826 0.09241921 0.13743325 0.3391811 ],[23.4709786  22.50281471 27.90253792 29.44624151 29.57821358 25.3595399 43.33273478],112.3471467,0.003773243,4
[-678.1723     157.59311     22.311329    -4.1486635    1.9913505   -4.2758036   -6.5821695   -9.813932   -14.732577   -14.822886  -11.852443   -10.25074     -7.308529 ],[0.08445781 0.22177958 0.3794276  0.17328733 0.28387994 0.12847497 0.24750493 0.21800432 0.1594888  0.3674096  0.14588773 0.19152182],[22.57684997 25.05428492 29.51581363 30.97387738 28.33043065 22.00981366 43.05704186],135.9991776,0.002059764,4
[-651.88257    187.32463     17.752096    -3.0537975    7.8560376   -4.6303167   -8.102836   -10.4687395  -13.710633   -13.139872  -11.334783    -9.80961     -9.207939 ],[0.13556865 0.24204765 0.35835642 0.18490522 0.30693462 0.15751421 0.29562414 0.17960565 0.19888023 0.48241514 0.2147108  0.28190866],[24.54245151 23.36210249 27.98421795 29.63144654 28.22130688 22.30325637 42.43851245],143.5546875,0.00209552,4
[-570.9683     162.75922     -8.295982    -9.833099     2.0023987    1.377829     2.029101    -5.7302995  -13.976445   -14.999702  -10.232524    -3.8072386   -2.9720886],[0.63284075 0.20834735 0.26246822 0.1598413  0.34461012 0.19928454 0.13244788 0.32788262 0.13868767 0.17218529 0.08672833 0.21168031],[24.56499083 21.87555508 27.80207956 28.30303944 27.41782549 25.28161731 46.42198905],117.4538352,0.005213921,4
[-578.63055    187.19708      1.0413444   -2.6611657    5.730776   -8.225693    -7.303783   -13.886479   -17.708874   -12.4762535   -8.407031    -9.912668   -13.578621 ],[0.37730783 0.14618    0.15634944 0.16114518 0.21666706 0.3561628 0.21652308 0.55082977 0.22761287 0.1476897  0.11543728 0.17093286],[25.2858711  23.58600686 28.60235766 28.3433489  28.77130241 25.52751943 43.52714898],117.4538352,0.003574474,4
[-6.1058948e+02  1.9327164e+02  1.3322101e+01 -3.6481091e-01  7.1358905e+00 -6.8429923e+00 -6.7872124e+00 -1.1468738e+01 -1.5080945e+01 -1.3878509e+01 -1.4625917e+01 -1.3437455e+01 -1.0693995e+01],[0.1920403  0.2793746  0.2033671  0.33614156 0.2859795  0.2816458 0.49329057 0.24062812 0.22164144 0.14137708 0.3105257  0.34806225],[26.32207096 22.10290539 27.27167762 29.13059347 28.70400279 23.39462461 42.22316845],99.38401442,0.003217391,4
[-610.15924   202.27913    16.484432   -5.074711    7.235881   -4.232609   -5.683934   -9.006165  -11.058245  -10.83084   -14.681102  -15.981068  -14.667319],[0.13884698 0.17146064 0.1923291  0.3515269  0.30426988 0.24991767 0.5054684  0.24966934 0.29678035 0.19539666 0.2877435  0.33174482],[25.86779919 20.3620825  25.69308596 28.88418915 28.13755766 23.02415043 42.36331992],99.38401442,0.002471446,4
[-6.2870758e+02  1.7302812e+02  1.9626766e+01  5.4097605e-01 -1.6879942e-01 -1.1298479e+01 -1.0733480e+01 -1.7145582e+01 -2.1905096e+01 -1.6683998e+01 -1.2431567e+01 -1.1707792e+01 -8.1989031e+00],[0.22359948 0.14226191 0.12080228 0.34977174 0.17221192 0.19962981 0.6354643  0.21177322 0.16858743 0.1261438  0.18344542 0.44536072],[23.88339188 23.06092391 28.67874101 29.30796383 28.15739306 23.11945699 42.99535935],184.5703125,0.003482547,4
[-588.8891    201.35425     6.077239   -2.844509    5.070484   -8.605698   -9.088698  -14.183275  -16.454424  -13.480432  -11.474018  -10.847854   -8.411736],[0.26358452 0.2102767  0.25114045 0.14577366 0.29039162 0.19583312 0.18727553 0.27659655 0.22818075 0.37578696 0.14269976 0.22363278],[23.44531274 21.74878833 27.66500879 28.63612926 29.63422217 25.67274346 43.31178236],184.5703125,0.002610664,4
[-615.60864    187.28107     14.033011    -3.1184826    4.8573995   -5.032494    -6.9727707  -12.075603   -12.877505   -11.123367  -11.4492035   -9.935215    -8.191086 ],[0.3993974  0.18466651 0.25229058 0.20979877 0.41088417 0.299324 0.19246066 0.3413301  0.21362576 0.30916092 0.17341648 0.28266343],[25.38416058 21.30649946 25.83450262 27.45554311 27.97496125 23.91658441 42.54062321],184.5703125,0.002944651,4
[-584.7269     199.93953      3.7234151   -3.4370706    7.1750703   -4.1692934   -4.9364834  -14.4690895  -16.87972    -14.462862  -13.889737   -12.037157   -12.347934 ],[0.37705806 0.18485598 0.27937075 0.26616845 0.1415986  0.23930998 0.175198   0.45550114 0.2845086  0.13129757 0.20472474 0.22692251],[24.09958979 21.6970842  27.16271069 28.11179431 29.14336107 25.41997255 43.21156895],112.3471467,0.002875929,4
[-585.67474    196.70772      4.8865447   -2.2034442    7.520151   -5.9708495   -7.870582   -14.743158   -16.846844   -15.377209  -14.948277   -15.170608   -14.824788 ],[0.20963116 0.17316313 0.23701194 0.1262735  0.24461906 0.28662667 0.15267862 0.34524322 0.19470151 0.41683504 0.27949592 0.11700778],[23.58378365 21.38042051 27.96226181 28.41269075 29.54063451 25.84103538 43.48126293],112.3471467,0.002580751,4
[-646.24756    188.82098     17.056602    -3.1425982    5.949287   -6.160311    -8.591213   -11.946946   -12.957814   -10.922703  -13.228543   -15.632345   -14.603956 ],[0.17119268 0.22731979 0.10944246 0.19847357 0.30522636 0.21156722 0.473559   0.2202253  0.38929048 0.36042118 0.19249417 0.22070467],[24.88341252 21.429834   26.908239   29.20737614 28.33046446 22.79037315 42.43623776],112.3471467,0.002264072,4
[-627.53394   192.65343    14.989619   -4.687589    5.886983   -5.085722   -7.044281  -12.590945  -15.70747   -12.898884  -12.269779  -12.482441  -11.426692],[0.2542348  0.13371836 0.225363   0.15223524 0.2807105  0.23151359 0.3025947  0.40769312 0.18388157 0.26657128 0.13952075 0.23071225],[23.73993838 22.54806312 27.06231166 28.89717121 28.7021819  23.90110421 42.66413895],107.6660156,0.002054697,4
[-661.4478     158.17618     29.507845     2.5680752    2.5603366   -3.2879803   -8.287179   -14.984575   -16.768717   -14.082201  -12.550273   -13.304569   -11.426127 ],[0.13854598 0.16123894 0.08041751 0.20412047 0.3351124  0.14124183 0.23622215 0.17548043 0.45741546 0.24514794 0.11156245 0.21959908],[22.35678595 24.00681938 30.57926221 31.1451767  28.99651944 22.32878744 43.34436872],99.38401442,0.002624834,4
[-6.56505554e+02  1.56408005e+02  2.41631184e+01 -1.60436082e+00 -6.22274995e-01 -8.91870403e+00 -1.24013805e+01 -1.54105425e+01 -1.55404787e+01 -1.04836998e+01 -8.37515545e+00 -1.02537289e+01 -9.97862720e+00],[0.13027598 0.28142482 0.1278632  0.23256378 0.37396786 0.15343484 0.25451854 0.1493959  0.3821895  0.28421172 0.12115508 0.17000198],[19.35221817 24.43691154 29.29623766 31.10469323 29.81608942 23.35072076 43.58860648],92.28515625,0.002521343,4
[-656.8816     149.28514     19.995356    -5.3498697   -4.229863  -11.269387   -12.611467   -15.068533   -15.69848     -9.424541   -4.6363893   -4.3470078   -5.3131337],[0.13042502 0.31385925 0.10480408 0.16437212 0.33188105 0.11165274 0.14785628 0.13268904 0.47559264 0.29320857 0.09241249 0.13471383],[20.36969141 23.35506761 30.81448398 31.52818484 29.61107625 23.62431026 43.82306287],92.28515625,0.002650025,4
[-647.8665     197.0184      24.058027    -4.023359     9.4055805   -0.7166109   -7.397887   -10.452059   -11.966516   -12.985923  -12.633562    -8.235061    -5.838365 ],[0.21089236 0.29619324 0.66204625 0.2733331  0.25612614 0.13812028 0.22465807 0.31783578 0.15691452 0.22967404 0.18445252 0.42288563],[25.05152654 21.41478457 25.53864097 27.66935743 26.97879997 21.13535622 42.21058682],112.3471467,0.002472601,4
[-637.30725    187.1028      23.356678    -3.8028626    6.9581313   -3.8113375   -6.9435325   -8.005765   -12.647774   -13.345616   -9.897752    -8.373432    -9.805809 ],[0.14078176 0.15577075 0.5172113  0.23405145 0.17556243 0.13944381 0.37248436 0.65650165 0.22777213 0.09933117 0.10013099 0.29734817],[25.07600516 22.23803426 25.76032626 26.77513131 25.60962739 21.59756759 41.90681135],117.4538352,0.002761767,4
[-616.724      215.35141     17.408766    -7.3226385   11.2803545   -2.8838027   -8.98617    -10.48083    -12.746593   -12.527078  -11.15467     -8.844206    -8.033269 ],[0.26357877 0.21002959 0.54797816 0.2270243  0.13363776 0.08623426 0.24236642 0.6987626  0.27406192 0.22594321 0.15727852 0.3329609 ],[24.27807321 20.88521829 25.19210468 27.04998634 26.8489374  22.14742269 42.54838605],117.4538352,0.001972847,4
[-671.9752     168.9642      24.624544    -3.8890872    1.030747   -5.6330223   -8.245633   -11.362555   -13.007648   -11.063104  -11.008351   -11.071118    -7.547425 ],[0.46455976 0.17733715 0.15034124 0.11382224 0.24831644 0.2478157 0.12454998 0.2196585  0.17349121 0.30545458 0.19749619 0.20677285],[23.73236983 24.0542783  29.24759517 30.32143234 27.74313748 22.0152616 42.73859036],112.3471467,0.002327453,4
[-666.7353     151.18178     21.580221    -5.1745014    2.9384782   -1.9620541   -5.606217    -9.841313   -13.893174   -13.161836  -13.97768    -12.848301    -6.2347836],[0.18362337 0.11759663 0.20675093 0.21087308 0.10832392 0.11258867 0.24871323 0.84590644 0.31346002 0.1095087  0.24289763 0.16941783],[28.1381539  26.34510497 31.16273129 31.12597381 28.54702624 21.85221803 42.64141658],135.9991776,0.002442928,4
[-6.4082648e+02  1.7110687e+02  2.0694176e+01 -5.4407797e+00 -5.1972544e-01 -9.4764528e+00 -1.1822731e+01 -1.2376972e+01 -1.3385212e+01 -9.2109928e+00 -8.2128534e+00 -1.2378504e+01 -1.1707410e+01],[0.13916583 0.12537526 0.34668347 0.21355523 0.10817657 0.22083761 0.24497241 0.570631   0.24294661 0.18838634 0.21539155 0.16194512],[23.98382057 23.28715888 29.04089237 29.70625107 28.14537361 22.88229301 43.39145907],135.9991776,0.002847347,4
[-604.8032     184.77464      2.5305576   -9.125734     6.6883664   -0.7858909   -1.9030106   -4.758761   -10.214993   -10.640891   -8.421457    -8.058524    -9.494726 ],[0.3786051  0.23171368 0.19257687 0.12739609 0.25440666 0.36736566 0.19396035 0.23106103 0.18323405 0.39672855 0.28035265 0.175496  ],[25.63769208 22.67779079 26.19450792 28.87132979 27.84924384 23.69280666 44.08596654],129.1992188,0.00336696,4
[-587.02203     180.23538      -0.92186683   -8.567586      0.8551646   -7.463295     -4.7950945    -9.681114    -13.373424    -10.164191   -7.9343996    -8.773646    -10.044121  ],[0.18566613 0.17369606 0.29693055 0.11678971 0.20540829 0.2824554 0.12120119 0.17276722 0.16247055 0.4757949  0.23005319 0.12884061],[22.02906803 24.11708095 28.47340756 30.28082344 29.19125141 25.32051519 44.75850705],151.9990809,0.003722979,4
[-596.03125    178.22878      4.6244507   -4.44044      0.8458912   -8.879864    -7.470873   -12.9374     -15.778388    -9.937504   -7.571607   -10.362617   -11.679912 ],[0.1149774  0.18057515 0.17290585 0.19994234 0.46222043 0.19070747 0.23637757 0.19400764 0.4638428  0.3588047  0.13970478 0.24682504],[23.62004914 21.04923793 26.15192107 28.34721891 28.0170422  25.25452714 44.10803862],151.9990809,0.0034746,4
[-607.9967     186.02866     14.358135    -9.295649     1.3390737   -6.8572845   -9.149294   -11.444412   -13.528742   -13.267152  -11.584571   -11.128071    -9.416045 ],[0.189689   0.14282571 0.29369324 0.16795786 0.29321054 0.18286118 0.40679523 0.30806643 0.14210157 0.2529564  0.11171124 0.19421059],[24.52036586 23.40486993 27.56523888 29.28025337 28.43330467 23.5245893 42.97079057],123.046875,0.00277028,4
[-603.24475    164.60846      1.8722517   -6.623606    -1.6212139   -9.018874    -9.146194   -15.306885   -18.637005   -14.209259   -8.907512    -5.618031    -4.1911507],[0.19794045 0.09639057 0.20032112 0.1491942  0.41945726 0.27740526 0.11167555 0.22225307 0.40381083 0.344354   0.11484405 0.1575766 ],[20.57856303 23.30187693 30.44262622 31.15296986 30.57335996 26.38509442 44.09551641],89.10290948,0.003741938,4
[-600.99347    173.58064      6.471122    -6.278513     3.520489   -5.4127626   -9.799712   -14.270552   -14.906984    -9.863258   -6.622142    -7.2718577   -7.1536665],[0.23353791 0.1372833  0.3057248  0.19254883 0.43451706 0.34685346 0.14611562 0.24125981 0.3677954  0.30975688 0.11450321 0.18224789],[23.14214969 22.27163318 28.35604041 30.20289768 29.93924465 24.78308567 43.48741819],92.28515625,0.003655825,4
[-6.2189960e+02  1.7345110e+02  1.4880336e+01  4.0210223e-01  5.6227608e+00 -5.9841409e+00 -9.5581608e+00 -1.3904530e+01 -1.4178706e+01 -1.0978492e+01 -1.0372656e+01 -1.3707178e+01 -1.6227579e+01],[0.16761035 0.4120247  0.16756828 0.22378682 0.16051714 0.14146248 0.32282257 0.17642644 0.34229457 0.47134665 0.13629594 0.07960332],[26.47762141 23.28184154 28.73848021 29.74259976 29.30440346 24.19699813 42.86655068],161.4990234,0.003061933,4
[-602.7021     182.7422       5.0530534   -1.6472553    4.234309   -7.4198427   -8.558344   -14.945225   -15.0453825  -12.198541  -11.012783   -11.229552   -11.813799 ],[0.15974392 0.18150607 0.09348272 0.21961308 0.3959181  0.23397797 0.36180058 0.20184049 0.44053897 0.2527848  0.14639224 0.35022995],[23.11413042 22.83712688 27.00579422 29.20057775 29.62243257 24.79870386 43.27726491],143.5546875,0.003215294,4
[-625.7408     189.84355     18.964663    -3.0406268    5.3779707   -6.085493   -10.539463   -14.534658   -16.600746   -13.228538  -11.591866   -13.703071   -13.305246 ],[0.13649087 0.23836513 0.1987653  0.15133308 0.32490936 0.23374103 0.4359799  0.1794014  0.15965305 0.33645743 0.18010058 0.28804982],[24.6612892  22.37700664 27.90182787 29.92392265 29.31899389 23.3581626 42.85131254],172.265625,0.002558321,4
[-638.1292     185.69325     19.095621    -4.6110063    4.3942413   -6.9032884  -10.157128   -14.541334   -16.474401   -11.327704  -11.34239    -15.743055   -15.0424385],[0.3480381  0.26907003 0.1277643  0.2096919  0.13205121 0.2633982 0.14741544 0.35670882 0.60205424 0.21962191 0.16301762 0.11999832],[23.66417995 21.73995304 28.94432418 29.93191753 28.57274635 23.33864041 42.58862539],117.4538352,0.002287172,4
[-632.7439     199.87866     19.45676     -7.327739     7.126405   -3.3526838   -6.5180225   -8.180457   -12.235997   -10.883555   -8.988211   -10.436936    -9.50037  ],[0.33908582 0.205333   0.12925543 0.19656758 0.15318833 0.3634002 0.21408561 0.43590048 0.51932675 0.21057272 0.18977049 0.14456607],[24.90608604 21.94259729 28.59421323 27.855695   27.31616824 22.25253327 42.30287613],117.4538352,0.002363269,4
[-618.63904    201.56593     17.381653   -12.161626     4.5282016   -4.2768745   -7.614713    -6.7557626   -8.167891    -6.555774   -7.7943344  -12.131179   -11.1831045],[0.39180332 0.20577848 0.12072006 0.25277394 0.18051259 0.4065075 0.22448525 0.33872092 0.4360596  0.1965379  0.19613458 0.1434601 ],[24.85419188 21.13566746 26.08397439 28.79855147 27.90291079 23.10306188 43.24398615],117.4538352,0.002115588,4
[-592.877      194.32697      8.786592    -2.9247885    5.1437006   -8.5559025  -10.098792   -13.237725   -16.60256    -13.290963   -8.584921    -8.237643    -8.487207 ],[0.37795633 0.42867988 0.15316786 0.21328524 0.13405375 0.3427106 0.38779858 0.20939837 0.30296734 0.129547   0.1978467  0.11604769],[24.10451443 22.63614361 27.88562965 29.36799926 29.31174876 24.80506025 43.55756474],103.359375,0.003460996,4
[-578.5069     193.76413      4.0129895   -2.7176883    5.9560966   -8.591307    -8.98418    -14.215954   -17.00147    -11.970185  -10.220921   -12.978313   -14.887102 ],[0.25431424 0.29280078 0.15059024 0.28678617 0.15205716 0.36828244 0.35341793 0.25650188 0.59110534 0.19435537 0.16781013 0.09572282],[22.49773085 20.82091309 27.91962864 29.01127973 29.24853086 25.33436108 43.39501589],107.6660156,0.003477019,4
[-629.4771     169.0822      18.530426    -4.2402787   -2.1235676  -11.164625   -11.851967   -14.054656   -16.849771   -12.660334   -6.8283715   -6.914534    -7.457464 ],[0.36202773 0.48574683 0.15830775 0.14651865 0.12973668 0.35860434 0.2940546  0.19638576 0.51261365 0.19196281 0.1639905  0.12414352],[22.54235366 23.1994462  29.48728374 30.205575   28.99554312 23.45866821 42.78847627],95.703125,0.003524037,4
[-638.8567     122.86266    -23.148064    -8.7183695   -4.966915   -6.3651795   -6.646591   -18.869421   -15.717283     1.4143091    4.3183208   -2.9826427   -2.8219874],[0.17970388 0.2429359  0.1516285  0.22429554 0.46396637 0.21096091 0.34785628 0.20051563 0.40975302 0.32732362 0.16799062 0.31722164],[22.35676883 16.05408504 25.4202144  26.68504445 28.06837922 25.35938265 44.57829018],117.4538352,0.004944741,4
[-614.9281     197.2412      18.844122    -4.831818     6.5106683   -3.661166    -4.657712    -9.607977   -12.5216675  -11.037146  -16.267843   -16.812239    -9.27072  ],[0.31612936 0.1628022  0.19410706 0.13549216 0.18963777 0.33360738 0.17651965 0.33189073 0.18817356 0.3346111  0.5778801  0.27428856],[23.8708118  21.02277516 26.46621202 28.50669726 28.14245525 23.19071733 42.10236054],129.1992188,0.002625754,4
[-630.7247     179.4852       8.664182    -5.2943835    2.43848   -7.7571597   -6.0754585  -10.032253   -13.030944   -11.26513  -11.147893   -10.451677    -6.4034896],[0.19035481 0.10727635 0.16856864 0.13623536 0.1222221  0.23650208 0.14287266 0.3001916  0.21343881 0.49949482 0.5320036  0.18085419],[25.08548917 23.64710563 27.8800271  28.15269827 28.18465383 24.53266834 43.05030179],123.046875,0.002991682,4
[-601.25275    180.53067     11.4014      -2.289193     5.773749   -3.5518403   -4.3920727  -14.679383   -19.279978   -13.154054  -13.335037   -14.116828    -9.426943 ],[0.17904828 0.3515249  0.18118855 0.25729647 0.11338075 0.19197765 0.706288   0.25729766 0.0609905  0.13461712 0.45845762 0.4090709 ],[25.70548294 21.97351392 26.98341879 28.61054354 29.54109349 24.43682112 43.05586459],99.38401442,0.003273481,4
[-588.4135     208.43272      4.1395984   -5.1052117    8.242146   -4.5232754   -3.9868512  -11.229377   -15.208101   -12.982434  -13.884293   -11.960906   -10.266724 ],[0.24309266 0.30534017 0.15448588 0.29550543 0.39201385 0.24113561 0.4154357  0.18136853 0.25019592 0.15154538 0.33148742 0.3684706 ],[25.77609722 20.54564296 25.65740801 27.87851965 29.04647639 24.53404415 42.22875972],99.38401442,0.002774746,4
