mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,Emotion_Description
[-106.1246 69.51736 23.406082 20.476341 14.145463 19.872456 3.438275 8.20667 1.2124655 4.6796746 0.6815528 5.590924 1.460021 4.534311 -1.3158374 1.4292828 -1.5976404 4.719034 -5.940426 -1.1781517],[0.3605247 0.37169227 0.48865676 0.46848124 0.5904428 0.55097026 0.4093887 0.3233445 0.37176993 0.4741444 0.47811642 0.47005516],[17.892752649686273 14.751323760782432 17.610783676291593 17.82531639097228 18.648169988358813 17.146322072345097 46.85373974927957],99.38401442,0.16297586,1
[-48.243668 124.07294 -14.252396 6.12442 5.543683 17.865923 0.123469025 6.459121 -2.3456407 6.978214 0.39391404 4.6993766 -0.9294864 -0.30360547 -1.4773719 4.4409423 -3.7320917 0.14832555 1.1891754 1.1167115],[0.49303633 0.38780317 0.35211784 0.43242228 0.66719884 0.43493184 0.44048303 0.5343336 0.44941488 0.48836303 0.37970084 0.41569245],[16.45779434253782 14.238489618004337 16.843877754460177 17.482743765565047 19.45933432264123 17.441450844862324 48.36214326982676],117.4538352,0.23066212,1
[-14.155215 66.89366 9.884729 28.538847 0.69931096 11.2226 -0.8246889 3.5156353 -1.4833465 5.959326 -5.052214 0.9068731 -1.7750857 2.981915 -1.6839575 4.1589622 -1.8223014 2.312329 -6.2745543 -1.7811539],[0.25987726 0.28696948 0.66521335 0.31898847 0.2161318 0.35273188 0.31864035 0.5100562 0.33311355 0.42275834 0.5760682 0.31850493],[18.964274091755595 16.878125549838206 20.386693820853566 19.662649059220023 20.553020372549213 19.731204818281782 50.34458786442104],123.046875,0.27278548,4
[-136.51793 147.69173 -10.697026 31.315561 15.021375 6.86628 2.7197206 11.872042 4.347588 -0.062209085 -2.874722 2.8956306 -5.673191 -0.46493733 -9.569522 3.4685605 -1.9332788 3.7150052 -8.332985 0.8548198],[0.34603006 0.4412984 0.46791145 0.41951615 0.61617434 0.37600628 0.33530322 0.2860121 0.3923275 0.6662062 0.3893532 0.367776],[18.698623094543517 15.963099092075149 18.98961050010018 18.751598320500037 17.96604347061893 19.88511390436231 46.601080792747496],89.10290948,0.13808866,4
[-280.82117 165.80745 -9.536424 34.500732 13.512304 4.2207627 2.9424407 -0.8231228 0.88454133 5.601122 -0.81666446 4.3086834 2.0656853 -2.2696757 -2.3185632 1.0634413 -7.406506 -10.388816 0.010943437 -1.8412715],[0.271741 0.28128865 0.36244196 0.6616003 0.47151402 0.4287635 0.57490605 0.3031017 0.20782834 0.20390707 0.3534613 0.50229055],[23.234773680291728 14.573725190354283 19.33619087669364 19.140949846243146 20.875377782029176 22.31852330835043 47.30100440315638],103.359375,0.047963075,4
[-156.55504 90.24734 -21.782793 23.16456 -7.5499783 4.490347 -3.7682033 1.2168217 -8.193889 -6.0034866 -12.564855 -4.4451313 -7.246397 -3.2045166 -8.00298 0.13926046 -3.2225041 -0.94641805 -3.5418296 -1.2058618],[0.5141732 0.40734643 0.34066597 0.2995685 0.42146325 0.36178312 0.3667848 0.40337527 0.38740194 0.35184717 0.38045055 0.43876263],[20.81701044152842 15.05915399402724 17.408241106000087 17.541977264310248 17.501326058410864 18.24692730108815 47.52033093918844],135.9991776,0.11041894,4
[-80.23273 63.162838 52.84496 22.031052 3.273044 7.0098925 -7.5751886 11.099324 -7.1281486 -1.2894285 -9.5420885 -3.1843133 -8.988726 -3.6754305 -7.0945106 -0.61935145 -9.567927 -3.6740239 -1.6211259 -2.4364202],[0.34017566 0.40509087 0.28231803 0.2994099 0.41025877 0.34687668 0.40699717 0.39914605 0.5729674 0.33209363 0.2637457 0.3854696],[20.72935159403158 15.966202402333103 19.896268792517475 21.502137468353013 20.032349174423626 18.093041845253726 48.9554223249732],112.3471467,0.1960258,4
[-306.64246 169.04608 4.389893 -7.3454447 11.099406 2.4719791 -6.434515 -5.846882 -7.3252306 -8.901067 -8.695501 -6.172344 -8.229174 -10.921049 -8.434281 -1.8004341 4.369747 5.1012897 0.2531703 -4.385005],[0.16077186 0.2809056 0.24206558 0.27542478 0.3284573 0.29690462 0.44932103 0.35977414 0.36742958 0.20715468 0.19228102 0.22571142],[22.446289472755666 19.90838626190281 24.367476264993996 24.393527547999824 26.447443496144114 22.812455199288703 44.02952262846895],112.3471467,0.11007638,3
[-60.24545 194.70279 -52.923283 26.326221 12.522164 -2.5367494 -5.803125 9.761523 -0.6224536 2.3885827 -4.2616806 -4.974528 -2.493033 0.45844004 -10.462298 4.116934 -3.0242712 -10.341865 -2.9124873 -0.5939631],[0.40232262 0.30541518 0.26148897 0.37822583 0.615489 0.38197678 0.23498847 0.29843542 0.38433707 0.4391926 0.35414335 0.455142],[21.6619390482401 13.91410303430971 16.187632945812787 16.109791343087533 18.01653575112291 23.936199887107964 47.89981466511472],95.703125,0.33359116,4
[24.367428 80.63341 -0.7925949 19.547338 1.5163896 8.745274 -1.5410547 0.82468987 -3.6344435 -0.8830053 -4.224063 -2.75579 -5.1843386 -1.2114071 -5.897329 -0.9923734 -3.473059 0.21720208 -4.006729 -0.9514449],[0.38334805 0.31791598 0.36791852 0.32914644 0.41471002 0.30739993 0.43909124 0.5358122 0.30364078 0.24234262 0.25816563 0.43872106],[18.186542637997597 17.91403048954431 18.539548264314224 18.532253140321302 19.156801184265 19.330374639411403 47.587975948571966],107.6660156,0.33243328,4
[-319.44266 167.03532 -25.616308 45.830696 22.436224 15.970381 7.6333065 3.937555 6.8299055 5.5126247 3.347746 4.3908463 -8.624197 -9.435246 -0.9349632 -7.871745 -3.177921 -9.484722 -15.770706 -8.483465],[0.48547676 0.27479535 0.25718156 0.30556 0.4880214 0.32348788 0.20833726 0.31179076 0.23888059 0.25988987 0.23866428 0.36058363],[28.04403596897983 20.584752505002136 23.27360217766977 20.470949110906233 21.191177049829722 22.093536376318923 50.18800827171573],123.046875,0.06068549,2
[-140.10655 34.855583 12.851341 24.116993 2.0799851 20.571531 3.632887 11.100451 -0.68982655 4.171289 3.076879 13.026215 5.279816 0.51601017 -0.41779643 0.54316384 -0.19858393 3.8659816 -0.53416336 -2.1148922],[0.5855469 0.5551532 0.6095094 0.5938672 0.5087972 0.47871336 0.45279515 0.41298223 0.426291 0.48197484 0.5259689 0.5068478],[19.137129991182125 13.06302254450316 14.257037433721244 15.254712786146676 15.908441806546994 16.66368416911169 46.90498633243774],123.046875,0.1462794,1
[24.044497 101.24792 -34.607956 33.795258 -8.704144 17.994495 -10.375347 15.120448 -1.762926 2.8996482 -7.942222 -0.5512049 -0.9436787 1.5601519 -10.779328 -1.1290076 -6.7219744 -1.6828814 -2.0829196 -4.256916],[0.46724078 0.38778913 0.5214101 0.49296883 0.5508119 0.39895305 0.4020991 0.55026543 0.5024692 0.5620226 0.47527573 0.5965206],[21.302946783628464 12.631599316527813 15.691074838505838 16.509480552575887 17.300986176691133 17.164201282763027 53.285794553436794],117.4538352,0.28841877,1
[-61.64929 82.43759 -8.451754 23.48953 -7.5063396 -1.6795708 0.80461615 4.176757 0.77884674 5.491926 -5.4232974 4.627343 -4.0915837 -1.4518871 -0.18971609 4.9907637 -7.7362475 0.16732064 -0.41068882 -0.112876974],[0.3250414 0.31953022 0.542789 0.30614045 0.2848475 0.25540128 0.42657626 0.67680377 0.37683177 0.35576388 0.28849867 0.46161643],[20.35816409387849 14.407096990340172 18.347909663781497 18.482720579406514 17.48661586410727 18.325393056417543 47.578336079322206],143.5546875,0.26695678,4
[-96.283394 128.37521 16.970428 18.88916 13.454302 13.987227 6.7187543 9.931575 1.5729647 4.2148147 0.54812956 6.4740257 0.07134724 2.4702318 -2.0934033 1.8250962 -0.52731794 2.9176307 -4.1116214 -4.1678085],[0.33833006 0.38180935 0.5041377 0.38021004 0.4113843 0.36184052 0.41451478 0.42662823 0.45589817 0.75173503 0.4882846 0.36626172],[20.697098341451152 16.21753443208575 18.550128806838266 19.66536419639649 19.355881269751965 17.49757303771422 46.14214670830148],86.1328125,0.28784436,1
[-59.070827 98.45641 3.0272048 41.38235 17.1194 15.80203 1.8185748 10.074575 1.0938091 9.73421 4.4430456 2.7136571 -4.2716947 0.13016087 -3.2212417 -0.32071638 -6.262362 0.91031986 -2.1544764 -1.3184881],[0.35425672 0.24589233 0.3147874 0.39764473 0.63777333 0.49187222 0.34953484 0.46862486 0.4783445 0.5236298 0.4777551 0.5339803],[20.627618699272915 16.891155574080443 18.267541014348048 17.304477219009097 17.39329049100095 16.4950325800986 46.345876396180124],129.1992188,0.27470312,1
[4.5372643 87.04007 -16.471813 45.76908 -13.736209 19.102007 3.1188712 20.151306 -3.808935 12.851162 -4.1436386 6.530044 -6.7781744 -0.79768205 -8.119127 -1.2457376 -6.5835347 -0.38497692 -5.6811233 -2.120493],[0.49762046 0.40012375 0.53471476 0.45022497 0.49094036 0.41181666 0.49398878 0.5850319 0.39149815 0.37002036 0.3410565 0.5327562],[19.12679596328689 14.921557358569592 14.791325938717328 18.0862555853684 18.606786458109493 19.075031699055597 57.564970933330926],86.1328125,0.2838814,1
[-123.594864 120.747246 -70.17805 49.309673 10.784668 -0.7014297 5.6645656 6.4524956 4.174119 6.875004 -9.048477 1.4446677 -6.369056 3.2117023 -2.0659363 -5.5788445 -2.615956 1.4599717 -7.515403 3.0375702],[0.4116317 0.282241 0.59541154 0.30230477 0.32693624 0.25471395 0.33332837 0.32030115 0.26519316 0.5680753 0.28691283 0.41241154],[18.848455017553043 17.103624308524125 20.75002947170684 20.93795549714076 21.694215574786202 26.379391149772186 51.5125488346538],86.1328125,0.12019261,4
[-131.34938 144.82571 -12.059722 18.968971 14.806066 13.517671 3.8105078 5.528042 -8.153919 10.524574 -4.142856 9.65373 1.2956423 0.17897628 -4.4883056 -2.2843459 -6.6392612 1.1804471 -0.29778838 -2.0691967],[0.47954747 0.34993646 0.3908696 0.24157743 0.26919115 0.4175985 0.28585073 0.34366912 0.3162247 0.34172216 0.4151766 0.4055494],[20.693608353939673 15.19225155960964 17.70042161558918 18.44333841343944 20.91838465434675 22.235817391863073 49.37894645943665],54.97839096,0.20074858,4
[-52.10359 115.35219 8.187729 27.41923 -8.289465 6.11452 -1.1937257 2.2002456 -4.5094094 3.8525434 -2.548848 2.7878063 -5.3898406 -1.4309742 -3.2041519 0.21473935 -4.28353 1.4633992 -2.4293761 -3.0347698],[0.2131924 0.28354654 0.43385664 0.32885274 0.4987832 0.34853753 0.47149608 0.31190106 0.24521331 0.25222343 0.23093289 0.53939307],[17.599121671617983 15.653716565897692 19.708664008675868 21.32448857937359 20.169951024371823 20.91820742718943 49.14920599215601],123.046875,0.22843866,4
[-94.96413 132.67244 -45.484882 64.540924 -9.491839 14.380391 -1.171292 2.3697722 -0.3287632 5.358365 -6.7268186 0.76855403 -4.8212466 -4.152527 -0.47097167 -4.657615 -4.906608 -3.7799714 -7.4662666 -1.724231],[0.5223553 0.40199584 0.547187 0.3928216 0.40643868 0.32675982 0.29566148 0.3826871 0.287743 0.40653336 0.34631583 0.42183456],[21.425717664762406 13.55664972627179 17.90545260715262 17.69212940911718 17.62181002708383 20.157047305951544 52.298660901847136],112.3471467,0.1699373,4
[-25.595217 83.60094 -19.253107 43.997383 7.627386 16.501541 -0.0070434883 13.318689 0.8112698 4.7431674 0.7028869 6.771844 -3.493713 0.5881831 -5.122261 -3.6360085 -7.8592997 -4.555197 -6.999228 -2.1647441],[0.47217962 0.3794122 0.5831806 0.4852725 0.3387569 0.42855474 0.36857778 0.46277583 0.40766954 0.434104 0.44285333 0.3766056],[21.18944622879101 15.444104395995845 18.441707382499136 18.7787917677066 19.284533578745876 19.402058170282896 49.97909150115714],135.9991776,0.2849936,1
[-145.42366 130.03773 -28.930481 48.55527 13.531409 6.1169047 1.3816581 1.1953948 -3.092802 0.40945357 -3.9557483 -4.8168707 -5.454604 -7.093826 -6.4425836 -4.9282665 -7.5092545 -2.02093 -4.311415 -0.39064166],[0.27313706 0.58747464 0.9361009 0.40381354 0.42335996 0.5205816 0.19578147 0.12477757 0.16913833 0.26577938 0.16315195 0.1572546],[22.773976994955532 15.685979425471078 16.654614494882974 17.59442593687021 18.570789837544226 20.199252178945507 47.36479356763695],83.35433468,0.12051991,4
[-246.04176 142.83572 -14.604111 39.600487 14.3579855 5.09917 -7.9698515 7.775897 6.334216 2.8641055 -0.91726613 -10.014761 1.5002697 -11.275214 -10.052033 3.9323676 -9.0036545 -7.896782 -3.9704807 0.46998447],[0.16584498 0.22113182 0.14524926 0.2479592 0.4574227 0.26214817 0.32791856 0.19182606 0.2754792 0.30508393 0.27367386 0.28605944],[23.661670267395635 18.615860943064177 20.89155861814774 21.05974664272271 22.83722546280794 22.237151232839654 47.71071507331631],161.4990234,0.10757634,2
[-154.24513 161.41408 -6.1873007 42.172558 15.324704 7.502884 5.2372975 1.2675939 -1.5383685 -6.9625545 -13.670417 -8.9166765 -9.660338 -11.244277 -12.196123 -11.335807 -6.9117727 -2.024509 -6.0948415 -1.0538726],[0.2576273 0.62682277 0.22440949 0.13291338 0.10464785 0.22196685 0.40363136 0.17510276 0.16908844 0.17391142 0.31452426 0.16468704],[19.632477192735887 20.878778993152203 23.063146242262 23.871859855765017 23.07512101939055 23.682711248010495 47.22649380814561],107.6660156,0.27022216,2
[-158.67686 96.60876 -111.63971 -15.613277 -38.205135 24.541845 -14.834629 -10.782418 -14.701878 6.633919 -1.9108144 7.6276674 3.1529543 5.5294333 -3.7969697 11.338539 9.237979 3.2180686 -2.8277571 3.4652226],[0.3359736 0.23685609 0.2054739 0.50204307 0.5029936 0.8894631 0.34684792 0.27205312 0.23136473 0.1678567 0.31788656 0.21104202],[15.696953491064306 13.799105132529148 15.974152442144044 18.09992189879399 22.065290274747014 19.314747022608373 54.35987329852463],107.6660156,0.09175632,4
[-23.679934 91.8106 11.426066 30.22545 15.514198 5.8840537 9.422003 6.4827876 0.08127478 6.9371223 -0.72265685 -1.5753086 -0.51120794 -2.7817087 -6.685248 -0.82910144 -4.2438073 -6.2965198 -6.735021 1.0464563],[0.4835316 0.4884189 0.45759672 0.44363225 0.512877 0.5340902 0.4798157 0.48749664 0.44561678 0.46730033 0.4186407 0.36301404],[21.21035911951683 13.947675601410443 16.134409141681765 17.425621466347764 17.219050739844043 18.669369755361405 45.45279972423922],89.10290948,0.2994818,1
[-304.64542 157.62132 41.845043 11.823261 5.3685293 2.6685343 3.7190807 3.5509515 2.1743903 0.603831 -2.6558523 -3.2158988 -2.9152188 -0.76056933 -0.17855546 0.9010664 -0.20379543 -1.6530932 -2.6949546 -2.2001765],[0.47509554 0.45516625 0.4290239 0.449486 0.48309416 0.49343672 0.47679415 0.46916065 0.5333935 0.70710814 0.6609807 0.5707052],[20.07600094331439 11.988019058164724 14.597118736731383 17.28416152547536 18.08603532826365 17.406669077902176 42.52614485463062],112.3471467,0.104095,1
[-37.496315 88.467674 -25.353722 34.65233 18.254763 10.312544 -0.013936245 -0.36920482 -7.2795157 0.25154406 -4.5868993 2.7671523 -9.368365 -2.796999 -2.9247477 -3.6558058 -8.277656 0.16752598 -3.255427 -2.659686],[0.3960352 0.34952614 0.44165853 0.3776818 0.3997201 0.5530201 0.518877 0.46972632 0.45451644 0.47543374 0.595045 0.51780814],[20.51136112136638 16.007493936671686 16.35369976520822 17.405790867712323 17.595205659900802 18.370298329488286 47.57589984402701],86.1328125,0.20505393,1
[-229.03159 161.61653 -64.51643 9.85911 -15.506789 -35.289055 -14.910448 -18.424156 -24.455738 -25.536541 -5.4126415 -11.315865 -20.70914 -8.091325 -11.483007 -16.33315 -13.383201 -4.84199 -2.5872638 -11.44518],[0.23625875 0.2129685 0.29822606 0.31555277 0.23499069 0.22402264 0.17788404 0.26189056 0.30917805 0.1973143 0.19516963 0.18806852],[23.085709948610493 18.39265089270281 22.35479095301457 23.08971263030801 24.640362679624786 32.75372545613551 51.85008689638555],92.28515625,0.10284696,3
[-197.51846 106.510826 7.142737 20.688786 20.574377 17.948568 11.477994 12.780444 12.964175 10.896039 2.3381689 7.583156 6.1676188 6.1066666 1.5773864 2.6677423 -3.0163288 -1.6245506 -0.42020085 4.2364235],[0.5127574 0.3729224 0.35763952 0.23623112 0.28010675 0.31046098 0.5320112 0.43107226 0.36454895 0.40627933 0.49186727 0.6909977],[22.458641574041586 17.765279358433204 20.185049425926106 20.96467347534901 21.243716872396195 19.794606900381503 45.29193181937622],99.38401442,0.15078108,1
[-7.437837 98.10242 14.171589 19.055481 11.447412 6.1176305 -3.1288168 13.8031 -1.3239547 4.3447967 3.641819 4.8936 -1.2707423 3.3480723 2.3812447 6.820395 1.4963405 3.4224646 3.4626427 3.8054461],[0.7367599 0.67051435 0.6199855 0.58947957 0.49212918 0.49007595 0.43683124 0.39880246 0.373778 0.3868463 0.40051097 0.5614942],[19.44826411644146 11.859393178773935 14.871819855044246 14.52974014525865 15.318073499023347 15.64288807321284 45.84061747480083],143.5546875,0.38353464,1
[-86.67338 104.22955 -24.472363 28.38222 -5.241647 0.10364153 -8.384758 5.6664205 -4.56896 2.6319995 -6.276463 6.3499217 -6.3271537 -3.3693702 -7.019169 1.1106483 -7.9846144 -3.2595017 -6.8382673 -2.1982546],[0.39747474 0.34442586 0.36256513 0.33305 0.59199613 0.47541767 0.52425945 0.570978 0.35700154 0.33292678 0.3373921 0.6035139],[20.811540069621508 13.159869970256809 16.659818038905318 17.09129572812522 18.08695711603888 18.99940173672129 50.597466745504924],117.4538352,0.1098444,1
[-68.37163 85.367676 9.510966 30.353647 2.6038938 6.590932 -4.3029456 3.5892296 0.05231647 4.2286224 -4.029786 1.4499531 -3.9089363 0.0408316 -4.046961 1.60139 -6.986105 -1.2370619 -5.550784 -2.3193617],[0.3649296 0.5890547 0.37296 0.25595424 0.35655108 0.41908342 0.68027645 0.44196832 0.31662688 0.38576534 0.6497597 0.45815426],[16.26378538113822 14.713026208004779 16.75070438153594 16.043920932683175 17.01780474430301 16.55196701268418 48.22672995503113],161.4990234,0.1429989,1
[-214.23239 179.55428 31.959602 20.3788 32.21569 -3.9112482 12.398735 4.315862 7.6009455 5.965172 -6.954401 4.1963005 -10.948162 0.689573 -6.323289 1.5555943 -2.6489518 -0.47834808 -2.8732245 -3.925387],[0.24067311 0.3534889 0.44441703 0.4951804 0.5495627 0.45207784 0.33658296 0.33085498 0.42464337 0.5437562 0.41723222 0.28522032],[24.92962168128911 14.633676070697087 17.045704622778086 19.12397820089239 19.396751435198077 21.955477828638852 44.89283140156635],117.4538352,0.19606823,4
[-106.92692 90.893005 -7.2229238 20.330996 2.7385209 12.237972 1.4346617 11.284267 -3.187755 1.8777426 0.36521286 5.919541 -8.603543 -1.9009236 -6.169837 -2.1047437 -7.801773 0.23783858 -6.784097 -5.311294],[0.346739 0.2863158 0.36236635 0.58693516 0.6854507 0.4964805 0.37274015 0.37999582 0.35866874 0.3927129 0.4303173 0.5289429],[21.358473834898604 15.294092109289014 17.28655592581345 17.709062305624418 17.54686814455875 17.41352472811355 49.33812965412008],129.1992188,0.1578401,1
[-268.7535 87.47323 35.807827 27.143885 0.22756849 18.859442 -1.5688597 5.7815413 0.5106699 3.6015751 1.0542955 0.78559494 -2.7350733 -0.4314836 -5.679302 1.7963085 -3.8598173 -3.4988074 -7.1963334 -1.9089445],[0.37332886 0.40586606 0.39429954 0.39239305 0.44491813 0.51279396 0.7326772 0.6856813 0.5335923 0.48751098 0.46993917 0.40222317],[23.728741408866004 14.401808171250094 14.712541820745844 15.367371678796935 15.427503024168345 15.95676760799747 48.27602144227354],117.4538352,0.061533056,1
[-70.84896 77.23728 7.810596 23.0752 -1.9376394 2.8057828 -1.1843517 9.330388 -3.3780072 3.6399949 7.412653 0.4663394 -5.521981 -1.7555702 -2.2135513 2.85968 -2.806099 5.8220806 -0.09976233 4.1196804],[0.4341163 0.46235847 0.5293022 0.49446252 0.52104867 0.5886346 0.57686377 0.5824575 0.51538664 0.50527966 0.42168692 0.3761303],[21.597662491844055 12.318631794358906 15.534759722016034 15.981750914675041 16.018171568633587 17.881686156244573 47.206695851739326],143.5546875,0.2129993,1
[-148.50705 116.76646 -17.584114 31.771023 2.5277467 9.089505 4.419436 6.6038656 -1.3276918 9.816011 -1.7009492 4.063719 -0.18744278 -0.20858282 -1.1351134 0.30471757 -5.3005185 -1.0373058 -2.923747 2.5287921],[0.3478307 0.31491408 0.37950724 0.4799436 0.5936964 0.50686854 0.40492696 0.4015445 0.40163726 0.33876207 0.3529479 0.44375628],[18.387593998365585 13.582020397190256 16.39278531777286 17.65267129646671 17.881495097514264 20.17523110221237 48.90252790231148],92.28515625,0.08744185,1
[-207.89297 177.75285 15.359141 35.817688 19.91096 5.8726053 6.3175545 6.668601 6.0877504 5.8030295 0.56874377 -0.99834454 -0.79695 1.1122098 -4.8201222 1.1854331 -0.29138002 -7.203133 -2.5868447 -2.7281058],[0.37636063 0.3324503 0.31841764 0.3684517 0.57741135 0.6499642 0.46646482 0.322159 0.27966377 0.35257983 0.35942724 0.40804616],[24.479560930970973 15.804773592228365 17.13188670693817 16.689201865546902 16.669799620085058 20.80673402754746 44.54581758038151],73.828125,0.24670717,4
