mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,filename,Emotion_Description
"[-6.4012268e+02  1.9026186e+02  1.6176119e+01 -6.8341303e+00
  8.2066011e+00 -2.1898959e+00 -7.4093127e+00 -9.6888428e+00
 -1.1766872e+01 -1.1166864e+01 -1.0577413e+01 -1.0480160e+01
 -9.7366266e+00 -8.4709673e+00 -7.0310459e+00 -3.6261156e+00
  1.1407046e-01 -9.0863484e-01 -5.7178717e+00 -9.8372192e+00]","[0.17688988 0.2525361  0.12064776 0.21976376 0.47296774 0.25004998
 0.33680993 0.22046766 0.41440812 0.27824074 0.16638888 0.30255905]","[25.68781203 21.72774109 26.37262565 28.7151425  28.43451208 22.58777124
 42.41253226]",123.046875,0.0020852345,Q4_GAvPwG2wYZM_0.mid,4
"[-636.4739     174.63634     15.70169     -5.9803667    7.204005
   -2.072595    -6.307192    -6.95549     -8.775169    -7.6434937
   -6.756055    -7.6318555   -8.030534    -8.873261    -9.47751
   -7.3670354   -4.1896887   -3.5698013   -4.778339    -7.375447 ]","[0.18491884 0.3227527  0.12776987 0.26823273 0.5989482  0.24014492
 0.21308781 0.15334402 0.32369575 0.3400337  0.19185251 0.2845058 ]","[27.03199094 22.82141397 26.57095837 28.79659494 28.11758907 22.48340888
 42.4834809 ]",123.046875,0.0028834974,Q4_GAvPwG2wYZM_1.mid,4
"[-592.79504    185.32431      2.4027772   -2.8392284    1.7555654
  -10.823187    -7.7047925  -11.336718   -13.913164   -11.435269
   -9.7291975   -9.506426    -7.71569     -5.333687    -6.1751494
   -6.1457243   -2.7998612   -2.2092519   -4.263632    -4.3175535]","[0.13702118 0.18367825 0.12843354 0.3258511  0.21396293 0.1766179
 0.49652234 0.19701338 0.31797826 0.09241921 0.13743325 0.3391811 ]","[23.4709786  22.50281471 27.90253792 29.44624151 29.57821358 25.3595399
 43.33273478]",112.34714673913044,0.0037732425,Q4_GbUV3TXUzeQ_0.mid,4
"[-6.7817230e+02  1.5759311e+02  2.2311329e+01 -4.1486635e+00
  1.9913505e+00 -4.2758036e+00 -6.5821695e+00 -9.8139324e+00
 -1.4732577e+01 -1.4822886e+01 -1.1852443e+01 -1.0250740e+01
 -7.3085289e+00 -2.1923156e+00 -1.7198657e+00 -5.1722102e+00
 -6.6049709e+00 -4.6574998e+00 -9.1884601e-01  7.5239472e-02]","[0.08445781 0.22177958 0.3794276  0.17328733 0.28387994 0.12847497
 0.24750493 0.21800432 0.1594888  0.3674096  0.14588773 0.19152182]","[22.57684997 25.05428492 29.51581363 30.97387738 28.33043065 22.00981366
 43.05704186]",135.99917763157896,0.0020597635,Q4_Gcbk0GPT3-g_0.mid,4
"[-651.88257    187.32463     17.752096    -3.0537975    7.8560376
   -4.6303167   -8.102836   -10.4687395  -13.710633   -13.139872
  -11.334783    -9.80961     -9.207939    -7.872167    -6.703983
   -7.404694    -7.338364    -6.7179594   -7.210149    -6.70829  ]","[0.13556865 0.24204765 0.35835642 0.18490522 0.30693462 0.15751421
 0.29562414 0.17960565 0.19888023 0.48241514 0.2147108  0.28190866]","[24.54245151 23.36210249 27.98421795 29.63144654 28.22130688 22.30325637
 42.43851245]",143.5546875,0.0020955196,Q4_Gcbk0GPT3-g_1.mid,4
"[-570.9683     162.75922     -8.295982    -9.833099     2.0023987
    1.377829     2.029101    -5.7302995  -13.976445   -14.999702
  -10.232524    -3.8072386   -2.9720886   -4.724057    -6.976133
   -6.7353873   -5.017592    -5.362135    -3.213148    -2.9098873]","[0.63284075 0.20834735 0.26246822 0.1598413  0.34461012 0.19928454
 0.13244788 0.32788262 0.13868767 0.17218529 0.08672833 0.21168031]","[24.56499083 21.87555508 27.80207956 28.30303944 27.41782549 25.28161731
 46.42198905]",117.45383522727272,0.005213921,Q4_gwmVjvR-sVs_2.mid,4
"[-5.78630554e+02  1.87197083e+02  1.04134440e+00 -2.66116571e+00
  5.73077583e+00 -8.22569275e+00 -7.30378294e+00 -1.38864794e+01
 -1.77088737e+01 -1.24762535e+01 -8.40703106e+00 -9.91266823e+00
 -1.35786209e+01 -1.28401899e+01 -9.46223259e+00 -5.84777117e+00
 -3.45010981e-02 -1.08478773e+00 -9.96198463e+00 -1.10844774e+01]","[0.37730783 0.14618    0.15634944 0.16114518 0.21666706 0.3561628
 0.21652308 0.55082977 0.22761287 0.1476897  0.11543728 0.17093286]","[25.2858711  23.58600686 28.60235766 28.3433489  28.77130241 25.52751943
 43.52714898]",117.45383522727272,0.003574474,Q4_gxsdWKc1QaM_0.mid,4
"[-6.1058948e+02  1.9327164e+02  1.3322101e+01 -3.6481091e-01
  7.1358905e+00 -6.8429923e+00 -6.7872124e+00 -1.1468738e+01
 -1.5080945e+01 -1.3878509e+01 -1.4625917e+01 -1.3437455e+01
 -1.0693995e+01 -6.7625856e+00 -4.6284404e+00 -6.5923018e+00
 -5.7488179e+00 -6.1511121e+00 -1.1674080e+01 -1.0855947e+01]","[0.1920403  0.2793746  0.2033671  0.33614156 0.2859795  0.2816458
 0.49329057 0.24062812 0.22164144 0.14137708 0.3105257  0.34806225]","[26.32207096 22.10290539 27.27167762 29.13059347 28.70400279 23.39462461
 42.22316845]",99.38401442307692,0.0032173914,Q4_heBmBQDWj-M_0.mid,4
"[-610.15924    202.27913     16.484432    -5.074711     7.235881
   -4.232609    -5.683934    -9.006165   -11.058245   -10.83084
  -14.681102   -15.981068   -14.667319   -11.441997    -6.84409
   -4.6065383   -3.1495116   -4.603502    -9.467524    -9.668715 ]","[0.13884698 0.17146064 0.1923291  0.3515269  0.30426988 0.24991767
 0.5054684  0.24966934 0.29678035 0.19539666 0.2877435  0.33174482]","[25.86779919 20.3620825  25.69308596 28.88418915 28.13755766 23.02415043
 42.36331992]",99.38401442307692,0.0024714458,Q4_heBmBQDWj-M_1.mid,4
"[-6.2870758e+02  1.7302812e+02  1.9626766e+01  5.4097605e-01
 -1.6879942e-01 -1.1298479e+01 -1.0733480e+01 -1.7145582e+01
 -2.1905096e+01 -1.6683998e+01 -1.2431567e+01 -1.1707792e+01
 -8.1989031e+00 -4.3382058e+00 -6.5851321e+00 -9.3505459e+00
 -7.0198236e+00 -6.4579043e+00 -7.1090245e+00 -3.0446799e+00]","[0.22359948 0.14226191 0.12080228 0.34977174 0.17221192 0.19962981
 0.6354643  0.21177322 0.16858743 0.1261438  0.18344542 0.44536072]","[23.88339188 23.06092391 28.67874101 29.30796383 28.15739306 23.11945699
 42.99535935]",184.5703125,0.0034825467,Q4_heBmBQDWj-M_2.mid,4
"[-588.8891     201.35425      6.077239    -2.844509     5.070484
   -8.605698    -9.088698   -14.183275   -16.454424   -13.480432
  -11.474018   -10.847854    -8.411736    -5.111354    -5.049851
   -6.2255487   -5.3245673   -4.56798     -5.1380863   -5.0239344]","[0.26358452 0.2102767  0.25114045 0.14577366 0.29039162 0.19583312
 0.18727553 0.27659655 0.22818075 0.37578696 0.14269976 0.22363278]","[23.44531274 21.74878833 27.66500879 28.63612926 29.63422217 25.67274346
 43.31178236]",184.5703125,0.0026106639,Q4_hoPp_GLXQis_0.mid,4
"[-615.60864    187.28107     14.033011    -3.1184826    4.8573995
   -5.032494    -6.9727707  -12.075603   -12.877505   -11.123367
  -11.4492035   -9.935215    -8.191086    -7.2471213   -6.655619
   -6.274154    -4.985498    -4.3263535   -4.0780587   -2.1892145]","[0.3993974  0.18466651 0.25229058 0.20979877 0.41088417 0.299324
 0.19246066 0.3413301  0.21362576 0.30916092 0.17341648 0.28266343]","[25.38416058 21.30649946 25.83450262 27.45554311 27.97496125 23.91658441
 42.54062321]",184.5703125,0.0029446513,Q4_hoPp_GLXQis_1.mid,4
"[-584.7269     199.93953      3.7234151   -3.4370706    7.1750703
   -4.1692934   -4.9364834  -14.4690895  -16.87972    -14.462862
  -13.889737   -12.037157   -12.347934    -9.693727    -5.9185505
   -4.9651933   -2.6861284   -4.1582403   -8.598562    -5.1669054]","[0.37705806 0.18485598 0.27937075 0.26616845 0.1415986  0.23930998
 0.175198   0.45550114 0.2845086  0.13129757 0.20472474 0.22692251]","[24.09958979 21.6970842  27.16271069 28.11179431 29.14336107 25.41997255
 43.21156895]",112.34714673913044,0.0028759292,Q4_HQ8ISDX6PiI_0.mid,4
"[-585.67474    196.70772      4.8865447   -2.2034442    7.520151
   -5.9708495   -7.870582   -14.743158   -16.846844   -15.377209
  -14.948277   -15.170608   -14.824788    -8.499322    -2.648263
   -2.100788    -2.5248835   -4.476513    -7.606982    -7.4208   ]","[0.20963116 0.17316313 0.23701194 0.1262735  0.24461906 0.28662667
 0.15267862 0.34524322 0.19470151 0.41683504 0.27949592 0.11700778]","[23.58378365 21.38042051 27.96226181 28.41269075 29.54063451 25.84103538
 43.48126293]",112.34714673913044,0.002580751,Q4_HQ8ISDX6PiI_1.mid,4
"[-646.24756    188.82098     17.056602    -3.1425982    5.949287
   -6.160311    -8.591213   -11.946946   -12.957814   -10.922703
  -13.228543   -15.632345   -14.603956   -11.106012    -8.096678
   -5.8365054   -2.9650552   -3.0953417   -6.2986875   -6.5998683]","[0.17119268 0.22731979 0.10944246 0.19847357 0.30522636 0.21156722
 0.473559   0.2202253  0.38929048 0.36042118 0.19249417 0.22070467]","[24.88341252 21.429834   26.908239   29.20737614 28.33046446 22.79037315
 42.43623776]",112.34714673913044,0.0022640724,Q4_Hwd6l9jK7bo_0.mid,4
"[-627.53394    192.65343     14.989619    -4.687589     5.886983
   -5.085722    -7.044281   -12.590945   -15.70747    -12.898884
  -12.269779   -12.482441   -11.426692    -8.925879    -7.5306387
   -6.975622    -4.550207    -2.7863362   -3.323235    -4.237054 ]","[0.2542348  0.13371836 0.225363   0.15223524 0.2807105  0.23151359
 0.3025947  0.40769312 0.18388157 0.26657128 0.13952075 0.23071225]","[23.73993838 22.54806312 27.06231166 28.89717121 28.7021819  23.90110421
 42.66413895]",107.666015625,0.002054697,Q4_Hwd6l9jK7bo_1.mid,4
"[-6.6144781e+02  1.5817618e+02  2.9507845e+01  2.5680752e+00
  2.5603366e+00 -3.2879803e+00 -8.2871790e+00 -1.4984575e+01
 -1.6768717e+01 -1.4082201e+01 -1.2550273e+01 -1.3304569e+01
 -1.1426127e+01 -7.6995597e+00 -5.1972914e+00 -2.4405434e+00
  6.0341573e-01  6.6126710e-01 -3.4611511e+00 -7.0223222e+00]","[0.13854598 0.16123894 0.08041751 0.20412047 0.3351124  0.14124183
 0.23622215 0.17548043 0.45741546 0.24514794 0.11156245 0.21959908]","[22.35678595 24.00681938 30.57926221 31.1451767  28.99651944 22.32878744
 43.34436872]",99.38401442307692,0.0026248337,Q4_HYVmgq5Y93g_0.mid,4
"[-6.56505554e+02  1.56408005e+02  2.41631184e+01 -1.60436082e+00
 -6.22274995e-01 -8.91870403e+00 -1.24013805e+01 -1.54105425e+01
 -1.55404787e+01 -1.04836998e+01 -8.37515545e+00 -1.02537289e+01
 -9.97862720e+00 -7.85869026e+00 -5.95857382e+00 -3.72716331e+00
 -7.51322865e-01  3.29502881e-01 -2.87172318e+00 -6.50256348e+00]","[0.13027598 0.28142482 0.1278632  0.23256378 0.37396786 0.15343484
 0.25451854 0.1493959  0.3821895  0.28421172 0.12115508 0.17000198]","[19.35221817 24.43691154 29.29623766 31.10469323 29.81608942 23.35072076
 43.58860648]",92.28515625,0.0025213426,Q4_HYVmgq5Y93g_1.mid,4
"[-656.8816      149.28514      19.995356     -5.3498697    -4.229863
  -11.269387    -12.611467    -15.068533    -15.69848      -9.424541
   -4.6363893    -4.3470078    -5.3131337    -6.148991     -4.9363036
   -0.99519753    3.1746123     2.866174     -2.7685416    -7.239131  ]","[0.13042502 0.31385925 0.10480408 0.16437212 0.33188105 0.11165274
 0.14785628 0.13268904 0.47559264 0.29320857 0.09241249 0.13471383]","[20.36969141 23.35506761 30.81448398 31.52818484 29.61107625 23.62431026
 43.82306287]",92.28515625,0.002650025,Q4_HYVmgq5Y93g_2.mid,4
"[-647.8665     197.0184      24.058027    -4.023359     9.4055805
   -0.7166109   -7.397887   -10.452059   -11.966516   -12.985923
  -12.633562    -8.235061    -5.838365    -5.05841     -4.0407524
   -5.4705286   -6.4994807   -7.0250635   -7.956891    -4.916262 ]","[0.21089236 0.29619324 0.66204625 0.2733331  0.25612614 0.13812028
 0.22465807 0.31783578 0.15691452 0.22967404 0.18445252 0.42288563]","[25.05152654 21.41478457 25.53864097 27.66935743 26.97879997 21.13535622
 42.21058682]",112.34714673913044,0.0024726011,Q4_I2MrA-o5H8I_0.mid,4
"[-637.30725     187.1028       23.356678     -3.8028626     6.9581313
   -3.8113375    -6.9435325    -8.005765    -12.647774    -13.345616
   -9.897752     -8.373432     -9.805809     -8.623289     -6.5501933
   -6.1903315    -4.894229     -2.9580624    -0.7349937     0.85312355]","[0.14078176 0.15577075 0.5172113  0.23405145 0.17556243 0.13944381
 0.37248436 0.65650165 0.22777213 0.09933117 0.10013099 0.29734817]","[25.07600516 22.23803426 25.76032626 26.77513131 25.60962739 21.59756759
 41.90681135]",117.45383522727272,0.0027617672,Q4_I2MrA-o5H8I_1.mid,4
"[-616.724      215.35141     17.408766    -7.3226385   11.2803545
   -2.8838027   -8.98617    -10.48083    -12.746593   -12.527078
  -11.15467     -8.844206    -8.033269    -5.4063387   -3.040851
   -4.842507    -7.053115   -10.032087   -10.051064    -2.6803815]","[0.26357877 0.21002959 0.54797816 0.2270243  0.13363776 0.08623426
 0.24236642 0.6987626  0.27406192 0.22594321 0.15727852 0.3329609 ]","[24.27807321 20.88521829 25.19210468 27.04998634 26.8489374  22.14742269
 42.54838605]",117.45383522727272,0.0019728465,Q4_I2MrA-o5H8I_2.mid,4
"[-6.7197522e+02  1.6896420e+02  2.4624544e+01 -3.8890872e+00
  1.0307471e+00 -5.6330223e+00 -8.2456331e+00 -1.1362555e+01
 -1.3007648e+01 -1.1063104e+01 -1.1008351e+01 -1.1071118e+01
 -7.5474248e+00 -4.6615672e+00 -4.5571356e+00 -2.8030002e+00
  5.0739366e-01 -6.3569897e-01 -4.5013695e+00 -3.4591966e+00]","[0.46455976 0.17733715 0.15034124 0.11382224 0.24831644 0.2478157
 0.12454998 0.2196585  0.17349121 0.30545458 0.19749619 0.20677285]","[23.73236983 24.0542783  29.24759517 30.32143234 27.74313748 22.0152616
 42.73859036]",112.34714673913044,0.0023274529,Q4_Ie5koh4qvJc_1.mid,4
"[-666.7353     151.18178     21.580221    -5.1745014    2.9384782
   -1.9620541   -5.606217    -9.841313   -13.893174   -13.161836
  -13.97768    -12.848301    -6.2347836   -3.4103293   -5.8531613
   -7.4092026   -8.135957   -12.346266   -14.4353      -5.5312304]","[0.18362337 0.11759663 0.20675093 0.21087308 0.10832392 0.11258867
 0.24871323 0.84590644 0.31346002 0.1095087  0.24289763 0.16941783]","[28.1381539  26.34510497 31.16273129 31.12597381 28.54702624 21.85221803
 42.64141658]",135.99917763157896,0.002442928,Q4_Ie5koh4qvJc_16.mid,4
"[-6.4082648e+02  1.7110687e+02  2.0694176e+01 -5.4407797e+00
 -5.1972544e-01 -9.4764528e+00 -1.1822731e+01 -1.2376972e+01
 -1.3385212e+01 -9.2109928e+00 -8.2128534e+00 -1.2378504e+01
 -1.1707410e+01 -9.0615053e+00 -8.4876432e+00 -7.1906805e+00
 -5.4124351e+00 -5.3259215e+00 -5.1947446e+00 -3.0921159e+00]","[0.13916583 0.12537526 0.34668347 0.21355523 0.10817657 0.22083761
 0.24497241 0.570631   0.24294661 0.18838634 0.21539155 0.16194512]","[23.98382057 23.28715888 29.04089237 29.70625107 28.14537361 22.88229301
 43.39145907]",135.99917763157896,0.0028473474,Q4_Ie5koh4qvJc_17.mid,4
"[-604.8032     184.77464      2.5305576   -9.125734     6.6883664
   -0.7858909   -1.9030106   -4.758761   -10.214993   -10.640891
   -8.421457    -8.058524    -9.494726    -9.796772    -8.185828
   -6.0772285   -3.600078    -5.022218    -9.807839   -11.640967 ]","[0.3786051  0.23171368 0.19257687 0.12739609 0.25440666 0.36736566
 0.19396035 0.23106103 0.18323405 0.39672855 0.28035265 0.175496  ]","[25.63769208 22.67779079 26.19450792 28.87132979 27.84924384 23.69280666
 44.08596654]",129.19921875,0.0033669602,Q4_Ie5koh4qvJc_20.mid,4
"[-587.02203     180.23538      -0.92186683   -8.567586      0.8551646
   -7.463295     -4.7950945    -9.681114    -13.373424    -10.164191
   -7.9343996    -8.773646    -10.044121     -8.661376     -5.3333225
   -2.7483058    -0.7361254    -3.5657783   -10.569455    -11.122188  ]","[0.18566613 0.17369606 0.29693055 0.11678971 0.20540829 0.2824554
 0.12120119 0.17276722 0.16247055 0.4757949  0.23005319 0.12884061]","[22.02906803 24.11708095 28.47340756 30.28082344 29.19125141 25.32051519
 44.75850705]",151.99908088235293,0.0037229788,Q4_Ie5koh4qvJc_21.mid,4
"[-596.03125    178.22878      4.6244507   -4.44044      0.8458912
   -8.879864    -7.470873   -12.9374     -15.778388    -9.937504
   -7.571607   -10.362617   -11.679912   -10.172215    -7.812743
   -4.5384216   -1.5837483   -3.4636292   -6.7417235   -7.0994773]","[0.1149774  0.18057515 0.17290585 0.19994234 0.46222043 0.19070747
 0.23637757 0.19400764 0.4638428  0.3588047  0.13970478 0.24682504]","[23.62004914 21.04923793 26.15192107 28.34721891 28.0170422  25.25452714
 44.10803862]",151.99908088235293,0.0034746004,Q4_Ie5koh4qvJc_27.mid,4
"[-6.0799670e+02  1.8602866e+02  1.4358135e+01 -9.2956486e+00
  1.3390737e+00 -6.8572845e+00 -9.1492939e+00 -1.1444412e+01
 -1.3528742e+01 -1.3267152e+01 -1.1584571e+01 -1.1128071e+01
 -9.4160452e+00 -3.6249754e+00 -1.3798867e+00 -2.5868251e+00
 -2.3796887e+00 -2.1356761e+00 -6.1480403e-01  2.6983017e-01]","[0.189689   0.14282571 0.29369324 0.16795786 0.29321054 0.18286118
 0.40679523 0.30806643 0.14210157 0.2529564  0.11171124 0.19421059]","[24.52036586 23.40486993 27.56523888 29.28025337 28.43330467 23.5245893
 42.97079057]",123.046875,0.0027702795,Q4_Ie5koh4qvJc_28.mid,4
"[-6.0324475e+02  1.6460846e+02  1.8722517e+00 -6.6236062e+00
 -1.6212139e+00 -9.0188742e+00 -9.1461945e+00 -1.5306885e+01
 -1.8637005e+01 -1.4209259e+01 -8.9075117e+00 -5.6180310e+00
 -4.1911507e+00 -4.6962614e+00 -4.0884728e+00 -2.0044103e+00
 -1.1858774e+00 -3.9298251e-01  9.0762722e-01 -7.2992474e-01]","[0.19794045 0.09639057 0.20032112 0.1491942  0.41945726 0.27740526
 0.11167555 0.22225307 0.40381083 0.344354   0.11484405 0.1575766 ]","[20.57856303 23.30187693 30.44262622 31.15296986 30.57335996 26.38509442
 44.09551641]",89.10290948275862,0.003741938,Q4_Ie5koh4qvJc_31.mid,4
"[-600.99347    173.58064      6.471122    -6.278513     3.520489
   -5.4127626   -9.799712   -14.270552   -14.906984    -9.863258
   -6.622142    -7.2718577   -7.1536665   -7.7819247  -10.159542
  -10.230939    -7.466749    -5.102833    -4.478536    -5.343973 ]","[0.23353791 0.1372833  0.3057248  0.19254883 0.43451706 0.34685346
 0.14611562 0.24125981 0.3677954  0.30975688 0.11450321 0.18224789]","[23.14214969 22.27163318 28.35604041 30.20289768 29.93924465 24.78308567
 43.48741819]",92.28515625,0.0036558253,Q4_Ie5koh4qvJc_32.mid,4
"[-6.2189960e+02  1.7345110e+02  1.4880336e+01  4.0210223e-01
  5.6227608e+00 -5.9841409e+00 -9.5581608e+00 -1.3904530e+01
 -1.4178706e+01 -1.0978492e+01 -1.0372656e+01 -1.3707178e+01
 -1.6227579e+01 -1.1299435e+01 -2.7846203e+00  2.3208759e+00
  4.7989254e+00 -9.4148958e-01 -1.4524055e+01 -1.6612822e+01]","[0.16761035 0.4120247  0.16756828 0.22378682 0.16051714 0.14146248
 0.32282257 0.17642644 0.34229457 0.47134665 0.13629594 0.07960332]","[26.47762141 23.28184154 28.73848021 29.74259976 29.30440346 24.19699813
 42.86655068]",161.4990234375,0.0030619334,Q4_Ie5koh4qvJc_4.mid,4
"[-602.7021     182.7422       5.0530534   -1.6472553    4.234309
   -7.4198427   -8.558344   -14.945225   -15.0453825  -12.198541
  -11.012783   -11.229552   -11.813799    -7.964002    -4.1709757
   -2.2125068    0.8341122    1.0572788   -1.5470917   -1.667457 ]","[0.15974392 0.18150607 0.09348272 0.21961308 0.3959181  0.23397797
 0.36180058 0.20184049 0.44053897 0.2527848  0.14639224 0.35022995]","[23.11413042 22.83712688 27.00579422 29.20057775 29.62243257 24.79870386
 43.27726491]",143.5546875,0.0032152939,Q4_iGHgeUCPotc_0.mid,4
"[-625.7408     189.84355     18.964663    -3.0406268    5.3779707
   -6.085493   -10.539463   -14.534658   -16.600746   -13.228538
  -11.591866   -13.703071   -13.305246    -9.571288    -6.7307963
   -5.5361037   -3.361303    -3.4050894   -9.211725   -12.63749  ]","[0.13649087 0.23836513 0.1987653  0.15133308 0.32490936 0.23374103
 0.4359799  0.1794014  0.15965305 0.33645743 0.18010058 0.28804982]","[24.6612892  22.37700664 27.90182787 29.92392265 29.31899389 23.3581626
 42.85131254]",172.265625,0.002558321,Q4_IgpNyJVWcBo_0.mid,4
"[-638.1292     185.69325     19.095621    -4.6110063    4.3942413
   -6.9032884  -10.157128   -14.541334   -16.474401   -11.327704
  -11.34239    -15.743055   -15.0424385   -9.315431    -5.7086625
   -4.1461186   -2.5582142   -6.3125367  -10.8792      -8.470124 ]","[0.3480381  0.26907003 0.1277643  0.2096919  0.13205121 0.2633982
 0.14741544 0.35670882 0.60205424 0.21962191 0.16301762 0.11999832]","[23.66417995 21.73995304 28.94432418 29.93191753 28.57274635 23.33864041
 42.58862539]",117.45383522727272,0.002287172,Q4_iHPKusssXzk_0.mid,4
"[-632.7439     199.87866     19.45676     -7.327739     7.126405
   -3.3526838   -6.5180225   -8.180457   -12.235997   -10.883555
   -8.988211   -10.436936    -9.50037     -5.5992527   -3.8528287
   -1.6671224    2.8702698    3.3380306   -2.3588545   -7.3991055]","[0.33908582 0.205333   0.12925543 0.19656758 0.15318833 0.3634002
 0.21408561 0.43590048 0.51932675 0.21057272 0.18977049 0.14456607]","[24.90608604 21.94259729 28.59421323 27.855695   27.31616824 22.25253327
 42.30287613]",117.45383522727272,0.0023632692,Q4_iHPKusssXzk_1.mid,4
